timestamp,CH_forecast,CH_actual
2020-04-03T21:00:00Z,6462.40260651798,6558.5
2020-04-03T22:00:00Z,6300.663069873628,6283.55
2020-04-03T23:00:00Z,6159.859397072165,6084.41
2020-04-04T00:00:00Z,6144.740523921658,6028.52
2020-04-04T01:00:00Z,6222.975425036884,6018.02
2020-04-04T02:00:00Z,6268.968554994931,5950.79
2020-04-04T03:00:00Z,6235.080289562905,5860.23
2020-04-04T04:00:00Z,5844.7764558635445,5960.67
2020-04-04T05:00:00Z,6105.232668419781,5872.56
2020-04-04T06:00:00Z,6365.627901139956,5750.73
2020-04-04T07:00:00Z,6569.468952288646,5778.72
2020-04-04T08:00:00Z,6686.642268040431,6074.43
2020-04-04T09:00:00Z,6748.924788563988,7059.07
2020-04-04T10:00:00Z,6865.5453108781885,7405.67
2020-04-04T11:00:00Z,6920.270266836801,7661.5
2020-04-04T12:00:00Z,6804.727206791884,7504.51
2020-04-04T13:00:00Z,6834.873408551687,7256.31
2020-04-04T14:00:00Z,6666.858407697304,7035.89
2020-04-04T15:00:00Z,6460.0175036371875,6934.29
2020-04-04T16:00:00Z,6272.059114395279,6300.63
2020-04-04T17:00:00Z,6240.479540747085,5892.1
2020-04-04T18:00:00Z,6482.521960479366,6122.4
2020-04-04T19:00:00Z,6599.472563741587,6344.66
2020-04-04T20:00:00Z,6278.378274683882,6131.11
2020-04-04T21:00:00Z,6056.699374786905,6054.05
2020-04-04T22:00:00Z,5888.449086215836,5896.2
2020-04-04T23:00:00Z,5746.621440627549,6192.95
2020-04-05T00:00:00Z,5740.079206938362,7075.48
2020-04-05T01:00:00Z,5768.530358343456,7141.93
2020-04-05T02:00:00Z,5765.723012205023,7092.54
2020-04-05T03:00:00Z,5731.339407389475,7006.27
2020-04-05T04:00:00Z,7008.844152123677,7028.73
2020-04-05T05:00:00Z,7165.283938484094,6830.47
2020-04-05T06:00:00Z,7318.481688456239,6676.02
2020-04-05T07:00:00Z,7488.956411463067,6807.93
2020-04-05T08:00:00Z,7688.193334756002,6922.08
2020-04-05T09:00:00Z,7966.139959536948,6994.19
2020-04-05T10:00:00Z,8144.304756413368,7111.56
2020-04-05T11:00:00Z,8282.417893829106,7113.63
2020-04-05T12:00:00Z,8173.377965087777,6910.7
2020-04-05T13:00:00Z,8090.083970832548,6823.31
2020-04-05T14:00:00Z,7911.683498747143,6707.88
2020-04-05T15:00:00Z,7754.949087543133,6691.1
2020-04-05T16:00:00Z,7471.489477284112,6691.49
2020-04-05T17:00:00Z,7338.634283505692,6605.69
2020-04-05T18:00:00Z,7586.058740335008,6252.7
2020-04-05T19:00:00Z,7710.675534736373,6377.62
2020-04-05T20:00:00Z,7404.757246652015,6332.03
2020-04-05T21:00:00Z,7198.922212399613,6559.34
2020-04-05T22:00:00Z,7049.565921081336,6479.57
2020-04-05T23:00:00Z,7013.876868334117,6498.64
2020-04-06T00:00:00Z,7211.548107700386,6356.87
2020-04-06T01:00:00Z,7258.828292192197,6517.62
2020-04-06T02:00:00Z,7259.76630233539,6616.42
2020-04-06T03:00:00Z,7222.472203323017,6634.82
2020-04-06T04:00:00Z,6637.3890382052,6566.87
2020-04-06T05:00:00Z,6758.466373524898,6827.98
2020-04-06T06:00:00Z,6892.5341979779105,6897.78
2020-04-06T07:00:00Z,7077.691272319062,7164.88
2020-04-06T08:00:00Z,7236.480995464146,7846.17
2020-04-06T09:00:00Z,7347.896432513086,8099.88
2020-04-06T10:00:00Z,7482.427816564157,8290.39
2020-04-06T11:00:00Z,7565.378221009671,7993.72
2020-04-06T12:00:00Z,7440.926553020711,7358.9
2020-04-06T13:00:00Z,7390.552826554587,6918.26
2020-04-06T14:00:00Z,7232.538072802504,6946.72
2020-04-06T15:00:00Z,7093.502053587175,7155.61
2020-04-06T16:00:00Z,6931.158748657736,6386.02
2020-04-06T17:00:00Z,6857.09480458279,6257.76
2020-04-06T18:00:00Z,6973.784168369634,6295.95
2020-04-06T19:00:00Z,7083.064817244856,6501.78
2020-04-06T20:00:00Z,6819.392709009352,6358.13
2020-04-06T21:00:00Z,6688.638576743222,6203.52
2020-04-06T22:00:00Z,6553.594835657832,5942.06
2020-04-06T23:00:00Z,6472.359221517612,5743.09
2020-04-07T00:00:00Z,6478.225939468863,5795.6
2020-04-07T01:00:00Z,6545.483464284558,5879.74
2020-04-07T02:00:00Z,6574.222968039728,5808.88
2020-04-07T03:00:00Z,6556.059706932325,5666.59
2020-04-07T04:00:00Z,5632.183500360179,5781.31
2020-04-07T05:00:00Z,5831.605018046479,6344.89
2020-04-07T06:00:00Z,5992.723413300291,6761.55
2020-04-07T07:00:00Z,6201.644650953399,6976.32
2020-04-07T08:00:00Z,6482.096743087174,6882.49
2020-04-07T09:00:00Z,6642.687155350638,6941.51
2020-04-07T10:00:00Z,6794.860598449712,7450.6
2020-04-07T11:00:00Z,6811.574593017215,7090.76
2020-04-07T12:00:00Z,6589.060202086244,7550.39
2020-04-07T13:00:00Z,6457.034478765303,7344.96
2020-04-07T14:00:00Z,6331.282037351862,6981.1
2020-04-07T15:00:00Z,6248.409542391489,6418.59
2020-04-07T16:00:00Z,5923.25269547827,5983.09
2020-04-07T17:00:00Z,5834.292798594066,6181.58
2020-04-07T18:00:00Z,6009.446280830345,6237.29
2020-04-07T19:00:00Z,6137.969614002244,6380.49
2020-04-07T20:00:00Z,5866.168506271299,6220.44
2020-04-07T21:00:00Z,5674.32817507861,6113.45
2020-04-07T22:00:00Z,5503.108324129312,5911.36
2020-04-07T23:00:00Z,5386.192715083596,5857.03
2020-04-08T00:00:00Z,5437.6865793336465,5861.42
2020-04-08T01:00:00Z,5493.807655364669,5832.13
2020-04-08T02:00:00Z,5488.972877150216,5785.53
2020-04-08T03:00:00Z,5437.366214353058,5639.2
2020-04-08T04:00:00Z,5639.125304931115,5720.68
2020-04-08T05:00:00Z,5901.608605392958,6139.78
2020-04-08T06:00:00Z,6130.465107549645,6552.93
2020-04-08T07:00:00Z,6337.554239967169,6730.75
2020-04-08T08:00:00Z,6481.657594193788,6619.67
2020-04-08T09:00:00Z,6603.3718961958075,6697.14
2020-04-08T10:00:00Z,6826.778835599904,7038.26
2020-04-08T11:00:00Z,6808.57969958809,6744.54
2020-04-08T12:00:00Z,6792.879067426936,6583.13
2020-04-08T13:00:00Z,6691.460480455955,6498.29
2020-04-08T14:00:00Z,6491.431697842108,6083.14
2020-04-08T15:00:00Z,6261.758525170517,5935.57
2020-04-08T16:00:00Z,5985.869638108087,5846.21
2020-04-08T17:00:00Z,5969.493808372272,6067.04
2020-04-08T18:00:00Z,6141.05079168423,6147.6
2020-04-08T19:00:00Z,6254.554242950257,6290.74
2020-04-08T20:00:00Z,5986.330493456156,6127.37
2020-04-08T21:00:00Z,5805.061015129827,5993.6
2020-04-08T22:00:00Z,5642.663672214753,5703.82
2020-04-08T23:00:00Z,5552.554647747244,5516.83
2020-04-09T00:00:00Z,5590.365621224164,5411.45
2020-04-09T01:00:00Z,5625.5055667552915,5620.96
2020-04-09T02:00:00Z,5623.3590810953165,5567.59
2020-04-09T03:00:00Z,5567.580709731993,5299.75
2020-04-09T04:00:00Z,5287.088212165607,5488.54
2020-04-09T05:00:00Z,5541.222650951302,5976.47
2020-04-09T06:00:00Z,5780.591040846686,6385.92
2020-04-09T07:00:00Z,5978.172274864237,6642.86
2020-04-09T08:00:00Z,6102.473801914892,6661.35
2020-04-09T09:00:00Z,6225.183022442367,6696.08
2020-04-09T10:00:00Z,6430.752022795091,7067.15
2020-04-09T11:00:00Z,6403.3229391095265,6837.64
2020-04-09T12:00:00Z,6282.079478788094,6769.47
2020-04-09T13:00:00Z,6198.932974081817,7146.33
2020-04-09T14:00:00Z,5977.507217443714,6636.66
2020-04-09T15:00:00Z,5817.998733750051,6506.6
2020-04-09T16:00:00Z,5604.0755212425465,5730.41
2020-04-09T17:00:00Z,5604.944307384063,5850.86
2020-04-09T18:00:00Z,5771.668187822012,5907.21
2020-04-09T19:00:00Z,5889.83463217208,6035.7
2020-04-09T20:00:00Z,5629.67013548198,5901.44
2020-04-09T21:00:00Z,5449.523058871003,5800.54
2020-04-09T22:00:00Z,5264.484592391874,5555.72
2020-04-09T23:00:00Z,5147.285558473959,5316.93
2020-04-10T00:00:00Z,5159.403405535225,5382.04
2020-04-10T01:00:00Z,5242.377703125333,5569.2
2020-04-10T02:00:00Z,5235.169182581873,5345.44
2020-04-10T03:00:00Z,5145.681007296575,5094.93
2020-04-10T04:00:00Z,5124.232425406295,4863.34
2020-04-10T05:00:00Z,5406.697777419653,4900.25
2020-04-10T06:00:00Z,5656.236440014531,4783.54
2020-04-10T07:00:00Z,5866.588333053013,4879.56
2020-04-10T08:00:00Z,6001.6510789915665,5169.99
2020-04-10T09:00:00Z,6113.625266108999,6029.95
2020-04-10T10:00:00Z,6336.566357633859,6471.98
2020-04-10T11:00:00Z,6304.031777494078,6594.6
2020-04-10T12:00:00Z,6206.59653706581,6385.41
2020-04-10T13:00:00Z,6223.2429945102185,6258.95
2020-04-10T14:00:00Z,5969.220084500722,6123.1
2020-04-10T15:00:00Z,5811.98516108073,5942.61
2020-04-10T16:00:00Z,5447.826474685086,5250.44
2020-04-10T17:00:00Z,5438.265182247251,5244.96
2020-04-10T18:00:00Z,5589.289928553321,5360.62
2020-04-10T19:00:00Z,5710.762165539021,5557.87
2020-04-10T20:00:00Z,5466.4007835583325,5525.52
2020-04-10T21:00:00Z,5300.958671653329,5521.5
2020-04-10T22:00:00Z,5118.669526314962,5333.17
2020-04-10T23:00:00Z,4986.478964066559,5163.27
2020-04-11T00:00:00Z,5030.514385492215,5399.85
2020-04-11T01:00:00Z,5114.672329514584,5641.92
2020-04-11T02:00:00Z,5066.234148270012,5588.05
2020-04-11T03:00:00Z,4968.190317845895,5303.34
2020-04-11T04:00:00Z,5238.507892388376,5081.75
2020-04-11T05:00:00Z,5435.990554694192,5108.72
2020-04-11T06:00:00Z,5581.160808560264,5120.52
2020-04-11T07:00:00Z,5758.594920794708,5260.87
2020-04-11T08:00:00Z,5943.821301016353,5613.72
2020-04-11T09:00:00Z,6232.646283818304,6487.16
2020-04-11T10:00:00Z,6481.067655987277,6903.43
2020-04-11T11:00:00Z,6511.558273651791,6947.67
2020-04-11T12:00:00Z,6382.838543548725,6830.45
2020-04-11T13:00:00Z,6308.044798155658,6773.89
2020-04-11T14:00:00Z,6119.659460261981,6540.56
2020-04-11T15:00:00Z,5953.860345133879,6348.59
2020-04-11T16:00:00Z,5589.6401813827415,5678.27
2020-04-11T17:00:00Z,5563.244469146946,5337.66
2020-04-11T18:00:00Z,5721.43473721552,5398.34
2020-04-11T19:00:00Z,5858.643494385948,5579.46
2020-04-11T20:00:00Z,5644.057729642391,5522.93
2020-04-11T21:00:00Z,5503.901651088141,5445.18
2020-04-11T22:00:00Z,5329.065555152255,5184.92
2020-04-11T23:00:00Z,5205.168350513717,5094.8
2020-04-12T00:00:00Z,5285.961761060408,5698.89
2020-04-12T01:00:00Z,5390.351083044758,5872.21
2020-04-12T02:00:00Z,5369.493772808925,6147.22
2020-04-12T03:00:00Z,5252.977439120069,6088.29
2020-04-12T04:00:00Z,6041.890082410414,6020.67
2020-04-12T05:00:00Z,6230.612173734359,5705.21
2020-04-12T06:00:00Z,6393.172600086908,5591.43
2020-04-12T07:00:00Z,6577.112600484824,5659.84
2020-04-12T08:00:00Z,6780.243072682713,6137.41
2020-04-12T09:00:00Z,7101.9497110668535,6361.92
2020-04-12T10:00:00Z,7358.11912775739,6548.26
2020-04-12T11:00:00Z,7373.150606918014,6276.44
2020-04-12T12:00:00Z,7261.482159430213,6160.01
2020-04-12T13:00:00Z,7206.557393749255,5944.99
2020-04-12T14:00:00Z,6995.119736171837,5901.32
2020-04-12T15:00:00Z,6826.650504981126,5999.53
2020-04-12T16:00:00Z,6441.305719379759,5961.65
2020-04-12T17:00:00Z,6344.201064395384,5138.49
2020-04-12T18:00:00Z,6486.392909974009,5162.45
2020-04-12T19:00:00Z,6623.726519520234,5358.93
2020-04-12T20:00:00Z,6415.960339128795,5304.88
2020-04-12T21:00:00Z,6268.391778955777,5429.06
2020-04-12T22:00:00Z,6076.138969347772,6175.0
2020-04-12T23:00:00Z,5965.741233134952,5968.82
2020-04-13T00:00:00Z,6137.256268001048,6121.24
2020-04-13T01:00:00Z,6235.866904640351,6101.43
2020-04-13T02:00:00Z,6282.919009407458,6027.52
2020-04-13T03:00:00Z,6204.848063429485,5968.99
2020-04-13T04:00:00Z,5949.977035568071,5979.05
2020-04-13T05:00:00Z,6049.787324107123,6106.9
2020-04-13T06:00:00Z,6170.840745150283,6044.17
2020-04-13T07:00:00Z,6334.615265800274,6200.04
2020-04-13T08:00:00Z,6575.302769475783,6512.18
2020-04-13T09:00:00Z,6793.393200103045,6690.83
2020-04-13T10:00:00Z,7010.1678871293125,6898.08
2020-04-13T11:00:00Z,6958.769855165092,6855.54
2020-04-13T12:00:00Z,6844.920387721651,6700.63
2020-04-13T13:00:00Z,6752.659981398076,6497.09
2020-04-13T14:00:00Z,6583.346763047034,6367.65
2020-04-13T15:00:00Z,6477.206055354874,6396.03
2020-04-13T16:00:00Z,6211.260627649915,6616.64
2020-04-13T17:00:00Z,5994.372500996292,6709.24
2020-04-13T18:00:00Z,6123.341589186252,6608.96
2020-04-13T19:00:00Z,6267.079744315618,5847.25
2020-04-13T20:00:00Z,6070.712580518888,5875.93
2020-04-13T21:00:00Z,5973.580273793603,5927.17
2020-04-13T22:00:00Z,6000.047714587432,5975.81
2020-04-13T23:00:00Z,5864.04073387641,6346.8
2020-04-14T00:00:00Z,5960.962511458043,6457.1
2020-04-14T01:00:00Z,6022.907429572854,6631.66
2020-04-14T02:00:00Z,6004.18386036734,6614.28
2020-04-14T03:00:00Z,5923.982697687372,6556.62
2020-04-14T04:00:00Z,6548.09268283452,6067.21
2020-04-14T05:00:00Z,6721.68906640852,5874.69
2020-04-14T06:00:00Z,6839.768375991562,6334.36
2020-04-14T07:00:00Z,7017.792640771766,6633.81
2020-04-14T08:00:00Z,7237.4369851639,6682.69
2020-04-14T09:00:00Z,7455.212384497741,6805.1
2020-04-14T10:00:00Z,7677.814185483368,7231.76
2020-04-14T11:00:00Z,7666.507599240488,6829.83
2020-04-14T12:00:00Z,7544.268131353941,6627.16
2020-04-14T13:00:00Z,7448.6249659208,6407.51
2020-04-14T14:00:00Z,7266.667904072532,6425.26
2020-04-14T15:00:00Z,7155.613930550581,6489.66
2020-04-14T16:00:00Z,6954.606473341509,5995.54
2020-04-14T17:00:00Z,6904.245024029533,6242.36
2020-04-14T18:00:00Z,6999.378978967037,6319.17
2020-04-14T19:00:00Z,6934.526672038872,6432.97
2020-04-14T20:00:00Z,6766.43102414689,6330.76
2020-04-14T21:00:00Z,6665.7255972177345,6189.0
2020-04-14T22:00:00Z,6574.531659037924,5974.8
2020-04-14T23:00:00Z,6563.40581795447,6264.87
2020-04-15T00:00:00Z,6662.216470115983,6938.53
2020-04-15T01:00:00Z,6764.29241872626,6902.93
2020-04-15T02:00:00Z,6760.096772658205,6863.27
2020-04-15T03:00:00Z,6682.496631472874,6855.07
2020-04-15T04:00:00Z,6742.570019121503,6527.1
2020-04-15T05:00:00Z,6835.0199919728275,6318.72
2020-04-15T06:00:00Z,7054.136464417149,6672.63
2020-04-15T07:00:00Z,7260.633051282233,6839.91
2020-04-15T08:00:00Z,7431.464963128075,6880.67
2020-04-15T09:00:00Z,7633.833999687033,7237.09
2020-04-15T10:00:00Z,7902.812263802439,7608.26
2020-04-15T11:00:00Z,7806.537755560397,7355.59
2020-04-15T12:00:00Z,7671.996299063679,7182.91
2020-04-15T13:00:00Z,7564.770397735316,7244.33
2020-04-15T14:00:00Z,7420.253060148531,6844.75
2020-04-15T15:00:00Z,7328.210133657235,6118.7
2020-04-15T16:00:00Z,6996.811373839869,5952.43
2020-04-15T17:00:00Z,6976.13272965439,6122.0
2020-04-15T18:00:00Z,7098.151618202505,6179.84
2020-04-15T19:00:00Z,7190.7458488611255,6319.32
2020-04-15T20:00:00Z,7006.398299782622,6289.61
2020-04-15T21:00:00Z,6875.248519982689,6137.5
2020-04-15T22:00:00Z,6747.727775244951,5880.0
2020-04-15T23:00:00Z,6736.831380465176,5706.95
2020-04-16T00:00:00Z,6959.944718961503,5796.07
2020-04-16T01:00:00Z,7017.75617346991,5559.78
2020-04-16T02:00:00Z,7006.285037371313,5410.23
2020-04-16T03:00:00Z,6940.796297860576,5358.78
2020-04-16T04:00:00Z,5257.109376619167,5622.08
2020-04-16T05:00:00Z,5330.155291799092,6180.62
2020-04-16T06:00:00Z,5535.408484790885,6536.29
2020-04-16T07:00:00Z,5716.854644286541,6754.62
2020-04-16T08:00:00Z,5879.786587719667,6742.99
2020-04-16T09:00:00Z,6128.199197610081,6833.79
2020-04-16T10:00:00Z,6392.725024331428,7259.01
2020-04-16T11:00:00Z,6311.825192342105,7371.02
2020-04-16T12:00:00Z,6178.910491540824,7513.94
2020-04-16T13:00:00Z,6125.117977836977,7187.89
2020-04-16T14:00:00Z,5897.371838577078,6931.96
2020-04-16T15:00:00Z,5640.920573315519,6128.71
2020-04-16T16:00:00Z,5379.591302538873,5985.27
2020-04-16T17:00:00Z,5359.658702079967,6151.16
2020-04-16T18:00:00Z,5470.781118832563,6148.22
2020-04-16T19:00:00Z,5556.382659813939,6258.6
2020-04-16T20:00:00Z,5395.351958683387,6175.17
2020-04-16T21:00:00Z,5263.138535168984,6062.02
2020-04-16T22:00:00Z,5121.742111279355,5758.91
2020-04-16T23:00:00Z,5031.716608682239,5528.3
2020-04-17T00:00:00Z,5149.9975091130445,5437.25
2020-04-17T01:00:00Z,5159.285949573149,5331.71
2020-04-17T02:00:00Z,5121.246064653308,5112.18
2020-04-17T03:00:00Z,5048.94753606833,4992.94
2020-04-17T04:00:00Z,4997.917986260542,5290.38
2020-04-17T05:00:00Z,5221.0710642328595,5878.48
2020-04-17T06:00:00Z,5439.880619358648,6259.71
2020-04-17T07:00:00Z,5634.079433284159,6472.64
2020-04-17T08:00:00Z,5776.875612898413,6452.33
2020-04-17T09:00:00Z,5971.217745279935,6528.3
2020-04-17T10:00:00Z,6256.727238586765,6926.5
2020-04-17T11:00:00Z,6242.016545645279,7123.67
2020-04-17T12:00:00Z,6175.931242756477,7175.4
2020-04-17T13:00:00Z,6041.109646520199,7040.77
2020-04-17T14:00:00Z,5839.318548424611,6580.01
2020-04-17T15:00:00Z,5543.7722478667465,6109.75
2020-04-17T16:00:00Z,5289.132922723716,5883.23
2020-04-17T17:00:00Z,5283.529268370912,6061.13
2020-04-17T18:00:00Z,5378.388721747307,6046.97
2020-04-17T19:00:00Z,5462.701915973432,6055.76
2020-04-17T20:00:00Z,5298.274523054491,5960.39
2020-04-17T21:00:00Z,5173.451881749779,5828.41
2020-04-17T22:00:00Z,5014.3840074538875,5596.47
2020-04-17T23:00:00Z,4912.400803330619,5358.43
2020-04-18T00:00:00Z,4998.075091867282,5504.52
2020-04-18T01:00:00Z,5021.603655073583,5801.11
2020-04-18T02:00:00Z,4962.016963015268,5769.08
2020-04-18T03:00:00Z,4877.315820856144,5641.63
2020-04-18T04:00:00Z,5661.775493405193,5155.36
2020-04-18T05:00:00Z,5907.467406708193,5414.18
2020-04-18T06:00:00Z,6142.760907901328,5312.0
2020-04-18T07:00:00Z,6337.343380324423,5289.59
2020-04-18T08:00:00Z,6467.553083278723,5743.87
2020-04-18T09:00:00Z,6654.25249562427,6256.9
2020-04-18T10:00:00Z,6943.26594066445,6602.7
2020-04-18T11:00:00Z,6953.889036326449,6800.89
2020-04-18T12:00:00Z,6878.948667368631,6837.69
2020-04-18T13:00:00Z,6779.185763540942,6725.71
2020-04-18T14:00:00Z,6524.312848994786,6453.57
2020-04-18T15:00:00Z,6265.612655391703,6148.34
2020-04-18T16:00:00Z,6001.701860452266,5441.85
2020-04-18T17:00:00Z,6012.399016101769,5563.2
2020-04-18T18:00:00Z,6099.047633470686,5580.27
2020-04-18T19:00:00Z,6162.636882418904,5617.37
2020-04-18T20:00:00Z,6002.034824154236,5569.35
2020-04-18T21:00:00Z,5872.818117506024,5442.83
2020-04-18T22:00:00Z,5719.582149406076,5211.89
2020-04-18T23:00:00Z,5606.20888698799,6105.66
2020-04-19T00:00:00Z,5733.536310641721,6240.55
2020-04-19T01:00:00Z,5836.858928055516,6426.18
2020-04-19T02:00:00Z,5808.897836797893,6412.25
2020-04-19T03:00:00Z,5721.142605636291,6254.51
2020-04-19T04:00:00Z,6115.3787024901685,6177.72
2020-04-19T05:00:00Z,6311.586661205053,6093.06
2020-04-19T06:00:00Z,6448.769772639992,6049.15
2020-04-19T07:00:00Z,6592.164248275336,6174.66
2020-04-19T08:00:00Z,6817.6903063909085,6438.2
2020-04-19T09:00:00Z,7094.809251163649,6590.0
2020-04-19T10:00:00Z,7380.646846835471,6720.03
2020-04-19T11:00:00Z,7402.149939527528,6558.52
2020-04-19T12:00:00Z,7334.352908298592,6643.14
2020-04-19T13:00:00Z,7233.717792117432,6485.44
2020-04-19T14:00:00Z,7010.675382537166,5923.35
2020-04-19T15:00:00Z,6769.541278170845,5668.56
2020-04-19T16:00:00Z,6402.295907536712,6318.8
2020-04-19T17:00:00Z,6411.2946980697425,6549.36
2020-04-19T18:00:00Z,6497.523535588051,6333.31
2020-04-19T19:00:00Z,6565.717787172547,6728.1
2020-04-19T20:00:00Z,6421.145153474448,6952.35
2020-04-19T21:00:00Z,6294.272664581175,6774.31
2020-04-19T22:00:00Z,6135.145843237313,6497.78
2020-04-19T23:00:00Z,6265.369407640612,6453.48
2020-04-20T00:00:00Z,6388.386118544896,6482.67
2020-04-20T01:00:00Z,6473.737251002107,6102.98
2020-04-20T02:00:00Z,6446.398722049253,6297.27
2020-04-20T03:00:00Z,6349.108867285784,6276.71
2020-04-20T04:00:00Z,6223.397951560257,6524.81
2020-04-20T05:00:00Z,6351.608670959301,6000.97
2020-04-20T06:00:00Z,6491.7990119089645,6225.06
2020-04-20T07:00:00Z,6659.4784291974465,6734.19
2020-04-20T08:00:00Z,6851.603779257434,7394.37
2020-04-20T09:00:00Z,7058.652507363561,8324.58
2020-04-20T10:00:00Z,7301.444051768583,8812.2
2020-04-20T11:00:00Z,7255.392512384777,8581.81
2020-04-20T12:00:00Z,7205.576051057963,8366.32
2020-04-20T13:00:00Z,7093.743124223892,8200.57
2020-04-20T14:00:00Z,6799.398841136467,8018.48
2020-04-20T15:00:00Z,6562.672253665403,7924.26
2020-04-20T16:00:00Z,6479.532338968542,7749.16
2020-04-20T17:00:00Z,6521.499330344502,6828.61
2020-04-20T18:00:00Z,6550.193466798924,6535.42
2020-04-20T19:00:00Z,6694.9302671911,6461.18
2020-04-20T20:00:00Z,6616.976030648875,6850.59
2020-04-20T21:00:00Z,6478.467532302928,7229.28
2020-04-20T22:00:00Z,6303.982925559979,6703.11
2020-04-20T23:00:00Z,6263.146071731195,6740.58
2020-04-21T00:00:00Z,6363.921209257256,6738.65
2020-04-21T01:00:00Z,6332.800576648193,6575.74
2020-04-21T02:00:00Z,6352.473582428513,6637.08
2020-04-21T03:00:00Z,6281.566719679851,6408.19
2020-04-21T04:00:00Z,6393.803335250648,6442.91
2020-04-21T05:00:00Z,6416.522978489165,6794.24
2020-04-21T06:00:00Z,6601.263438904334,6960.28
2020-04-21T07:00:00Z,6848.467370209535,7528.09
2020-04-21T08:00:00Z,7137.391350641223,8024.58
2020-04-21T09:00:00Z,7519.85552595881,8288.12
2020-04-21T10:00:00Z,7837.532554055691,8511.54
2020-04-21T11:00:00Z,7773.314339965886,8152.09
2020-04-21T12:00:00Z,7665.853082198321,8005.47
2020-04-21T13:00:00Z,7549.602172113098,7827.18
2020-04-21T14:00:00Z,7325.251948847937,7622.61
2020-04-21T15:00:00Z,7122.199896240923,7550.54
2020-04-21T16:00:00Z,6886.481085844078,7426.42
2020-04-21T17:00:00Z,6684.522028345992,7578.14
2020-04-21T18:00:00Z,6681.930438508682,7362.48
2020-04-21T19:00:00Z,6735.005309367828,7345.56
2020-04-21T20:00:00Z,6711.610117088765,7491.17
2020-04-21T21:00:00Z,6695.033321203332,7382.66
2020-04-21T22:00:00Z,6458.485364338479,7048.28
2020-04-21T23:00:00Z,6451.841397659734,6896.22
2020-04-22T00:00:00Z,6542.340605292665,6834.18
2020-04-22T01:00:00Z,6542.934378483455,6702.29
2020-04-22T02:00:00Z,6542.310481735425,6609.37
2020-04-22T03:00:00Z,6426.4878087470715,6520.77
2020-04-22T04:00:00Z,6502.6353460612345,6731.31
2020-04-22T05:00:00Z,6683.7044251584975,6486.38
2020-04-22T06:00:00Z,6854.729956750849,6610.63
2020-04-22T07:00:00Z,7128.0849281693545,6825.41
2020-04-22T08:00:00Z,7400.864767816342,6842.58
2020-04-22T09:00:00Z,7662.160884526983,7135.19
2020-04-22T10:00:00Z,7927.6385901752465,7487.01
2020-04-22T11:00:00Z,7823.325069212882,7543.3
2020-04-22T12:00:00Z,7728.131058115254,7733.18
2020-04-22T13:00:00Z,7605.5896718231725,7706.38
2020-04-22T14:00:00Z,7372.929451766262,7169.58
2020-04-22T15:00:00Z,7180.171044922323,6828.76
2020-04-22T16:00:00Z,6975.037239529606,6410.69
2020-04-22T17:00:00Z,6977.353726567503,6395.15
2020-04-22T18:00:00Z,6971.852669117759,6188.82
2020-04-22T19:00:00Z,7036.3157060353205,6155.59
2020-04-22T20:00:00Z,6986.4389527492485,6178.13
2020-04-22T21:00:00Z,6881.544182779637,6004.7
2020-04-22T22:00:00Z,6670.53188574277,5867.82
2020-04-22T23:00:00Z,6622.135968107495,5658.24
2020-04-23T00:00:00Z,6693.0219626496255,5759.83
2020-04-23T01:00:00Z,6684.558645832565,5726.53
2020-04-23T02:00:00Z,6656.53198288264,5692.74
2020-04-23T03:00:00Z,6567.13915786464,5563.81
2020-04-23T04:00:00Z,5579.885640375117,5520.21
2020-04-23T05:00:00Z,5628.795166969327,5926.2
2020-04-23T06:00:00Z,5790.996724887382,6413.03
2020-04-23T07:00:00Z,6006.753756801376,6626.78
2020-04-23T08:00:00Z,6192.523389762577,6676.62
2020-04-23T09:00:00Z,6471.150628913219,6963.13
2020-04-23T10:00:00Z,6766.007646901416,7286.55
2020-04-23T11:00:00Z,6736.634315601159,6988.11
2020-04-23T12:00:00Z,6709.956555767375,7115.73
2020-04-23T13:00:00Z,6616.5913052289625,6763.72
2020-04-23T14:00:00Z,6313.342159715582,6551.27
2020-04-23T15:00:00Z,6069.468389473153,6278.32
2020-04-23T16:00:00Z,5802.73785143999,6096.44
2020-04-23T17:00:00Z,5760.601328457458,6137.35
2020-04-23T18:00:00Z,5740.66114371646,6124.08
2020-04-23T19:00:00Z,5793.742132005178,6098.26
2020-04-23T20:00:00Z,5734.016014622645,6105.99
2020-04-23T21:00:00Z,5622.2780605294365,5937.08
2020-04-23T22:00:00Z,5442.365287594877,5648.47
2020-04-23T23:00:00Z,5376.665288354647,5603.77
2020-04-24T00:00:00Z,5474.610510447212,5458.53
2020-04-24T01:00:00Z,5478.653331165653,5268.23
2020-04-24T02:00:00Z,5460.7168763378195,5218.73
2020-04-24T03:00:00Z,5359.664570481222,5110.23
2020-04-24T04:00:00Z,5085.954632308833,5544.1
2020-04-24T05:00:00Z,5265.949088252383,5873.13
2020-04-24T06:00:00Z,5505.518298558661,6334.72
2020-04-24T07:00:00Z,5726.146978586632,6579.41
2020-04-24T08:00:00Z,5913.808965911029,6554.06
2020-04-24T09:00:00Z,6190.845251527646,6672.88
2020-04-24T10:00:00Z,6481.460207119118,7056.43
2020-04-24T11:00:00Z,6374.626453600868,6792.16
2020-04-24T12:00:00Z,6345.164584583696,6880.69
2020-04-24T13:00:00Z,6183.328748406363,7188.61
