timestamp,y_true,yhat,lo,hi,z_resid,flag_z,flag_cusum
2020-06-29T19:00:00Z,6524.0,7718.009497101331,7007.666732223114,8428.352261979548,-1.4232196994933684,0,0
2020-06-29T20:00:00Z,6313.0,7599.743934891899,6823.159597541779,8376.328272242019,-1.5161276488107842,0,0
2020-06-29T21:00:00Z,5772.0,7094.783882602307,6256.895822117813,7932.671943086802,-1.5427343766547634,0,1
2020-06-29T22:00:00Z,5492.0,6819.464830492757,5924.32862235898,7714.601038626533,-1.5334659970916782,0,1
2020-06-29T23:00:00Z,5184.0,6544.366323333417,5595.366208060757,7493.366438606077,-1.5560159855394748,0,1
2020-06-30T00:00:00Z,5088.0,6464.984013256588,5464.987151710034,7464.980874803142,-1.5598565688758323,0,1
2020-06-30T01:00:00Z,4946.0,6333.299057342562,5284.7684913685425,7381.829623316582,-1.5566291429120958,0,1
2020-06-30T02:00:00Z,5034.0,6414.263483559621,5319.341540214716,7509.185426904526,-1.5343407478291207,0,1
2020-06-30T03:00:00Z,5535.0,6877.0712817679905,5737.641891537527,8016.500671998454,-1.478304904491321,0,1
2020-06-30T04:00:00Z,6565.0,7853.473526454021,6671.2094293899745,9035.737623518067,-1.4066342304327273,0,1
2020-06-30T05:00:00Z,7354.0,8661.659450317567,7438.058472920009,9885.260427715126,-1.41645434100719,0,1
2020-06-30T06:00:00Z,7821.0,9191.815331189751,7928.228666684114,10455.401995695393,-1.4741991626248536,0,1
2020-06-30T07:00:00Z,7958.0,9426.756168363125,8124.410729743907,10729.101606982344,-1.5684380442866337,0,1
2020-06-30T08:00:00Z,8151.0,9666.595271979157,8326.611591974295,11006.578951984018,-1.6048545781831502,0,1
2020-06-30T09:00:00Z,8318.0,9874.222602436785,8497.629342504442,11250.815862369129,-1.6335899474383337,0,1
2020-06-30T10:00:00Z,8004.0,9691.552044616186,8279.297887700734,11103.80620153164,-1.7585853499147461,0,1
2020-06-30T11:00:00Z,7898.0,9539.515957313592,8092.479456694218,10986.552457932969,-1.6909570195667167,0,1
2020-06-30T12:00:00Z,7712.0,9331.463602606367,7850.461415053946,10812.465790158793,-1.650740575367571,0,1
2020-06-30T13:00:00Z,7597.0,7548.997167483907,7425.726504763279,7672.267830204535,0.15280912169518113,0,1
2020-06-30T14:00:00Z,7503.0,7335.067399517066,7083.658162117772,7586.476636916361,0.2820970365090752,0,1
2020-06-30T15:00:00Z,7469.0,7205.456490064505,6838.561554089676,7572.351426039333,0.3849055474398389,0,1
2020-06-30T16:00:00Z,7381.0,7048.679604283065,6580.1680807226685,7517.191127843461,0.45842075927917714,0,1
2020-06-30T17:00:00Z,7261.0,6853.185481378299,6294.972145540457,7411.398817216142,0.539068320675919,0,1
2020-06-30T18:00:00Z,6957.0,6571.891131671443,5933.589054073656,7210.19320926923,0.5125918962204377,0,1
2020-06-30T19:00:00Z,6768.0,6331.076609769334,5620.333277758537,7041.819941780131,0.5674747425157257,0,1
2020-06-30T20:00:00Z,6519.0,6137.590922873748,5360.517683531061,6914.664162216435,0.5049477893606878,0,1
2020-06-30T21:00:00Z,5920.0,5613.292023338455,4774.833172858258,6451.750873818652,0.42155866722981256,0,1
2020-06-30T22:00:00Z,5550.0,5311.02536158893,4415.242532198098,6206.808190979761,0.34595682039411113,0,1
2020-06-30T23:00:00Z,5221.0,4998.082891360691,4048.3657284970022,5947.80005422438,0.3273272074910297,0,1
2020-07-01T00:00:00Z,5125.0,4888.964049801817,3888.184428208573,5889.743671395061,0.3409106135450481,0,1
2020-07-01T01:00:00Z,5028.0,4750.433593075091,3701.058631036205,5799.8085551139775,0.3858904646578675,0,1
2020-07-01T02:00:00Z,5081.0,4806.845247576517,3711.02079521628,5902.669699936754,0.38103480959107033,0,1
2020-07-01T03:00:00Z,5541.0,5190.718610000943,4050.331654018352,6331.105565983535,0.464456787414188,0,1
2020-07-01T04:00:00Z,6567.0,6011.9547352016,4828.680682844,7195.228787559199,0.6904971067553434,0,1
2020-07-01T05:00:00Z,7420.0,6701.1962474559505,5476.535269337461,7925.85722557444,0.8697936469440054,0,0
2020-07-01T06:00:00Z,7950.0,7150.621346291511,5885.926710912452,8415.31598167057,0.9554936153795545,0,0
2020-07-01T07:00:00Z,8088.0,7340.162189569753,6036.662660380961,8643.661718758545,0.8940236983325563,0,0
2020-07-01T08:00:00Z,8228.0,7530.900790506834,6189.718561436546,8872.083019577121,0.8339060817510396,0,0
2020-07-01T09:00:00Z,8385.0,7692.652764599518,6314.817997803527,9070.487531395507,0.8253097375646016,0,0
2020-07-01T10:00:00Z,8227.0,7444.69613457414,6031.158876535005,8858.233392613274,0.9220819505360961,0,0
2020-07-01T11:00:00Z,8196.0,7315.38644708217,5867.026496523035,8763.746397641306,1.0273164949628113,0,0
2020-07-01T12:00:00Z,8123.0,7145.086237141812,5662.72139386443,8627.451080419192,1.1303431457988296,0,0
2020-07-01T13:00:00Z,8143.0,8077.982037770162,7954.709000216258,8201.255075324067,0.10778242647312032,0,0
2020-07-01T14:00:00Z,8121.0,8038.328315593788,7786.905607287913,8289.751023899662,0.12729942386394483,0,0
2020-07-01T15:00:00Z,8108.0,8054.163853056092,7687.318722852565,8421.008983259619,0.09464203725779892,0,0
2020-07-01T16:00:00Z,8072.0,8016.386771389784,7548.025845960894,8484.747696818673,0.09642376254036687,0,0
2020-07-01T17:00:00Z,7754.0,7888.52831112282,7330.579560981379,8446.477061264262,-0.11817443072692328,0,0
2020-07-01T18:00:00Z,7239.0,7639.77719542106,7001.8541273266765,8277.700263515444,-0.41861108406729025,0,0
2020-07-01T19:00:00Z,6741.0,7466.446082680476,6756.190896147,8176.701269213952,-0.7841557478320103,0,0
2020-07-01T20:00:00Z,6453.0,7275.636250054218,6499.152996982372,8052.119503126064,-0.8909427878210705,0,0
2020-07-01T21:00:00Z,5888.0,6726.652144377794,5888.877600297328,7564.426688458259,-0.9054556880674728,0,0
2020-07-01T22:00:00Z,5561.0,6395.2173410875785,5500.206150736351,7290.228531438805,-0.8968135034376483,0,0
2020-07-01T23:00:00Z,5255.0,6085.319955319029,5136.455563073811,7034.184347564246,-0.8888562010056327,0,0
2020-07-02T00:00:00Z,5180.0,5988.278072791724,4988.4269603197745,6988.129185263674,-0.8604774102167255,0,0
2020-07-02T01:00:00Z,5037.0,5872.186408096976,4823.811035938314,6920.561780255639,-0.8876212355519831,0,0
2020-07-02T02:00:00Z,5107.0,5926.450949046306,4831.693143557641,7021.208754534971,-0.8663855392070002,0,0
2020-07-02T03:00:00Z,5561.0,6340.970118690776,5201.713375678965,7480.226861702587,-0.8184264021692277,0,0
2020-07-02T04:00:00Z,6596.0,7254.182741838396,6072.0994208162965,8436.266062860497,-0.6774216625307355,0,0
2020-07-02T05:00:00Z,7427.0,8032.587827461004,6809.1754190079855,9256.000235914024,-0.6155522623198167,0,0
2020-07-02T06:00:00Z,7844.0,8540.944558364354,7277.553956820991,9804.335159907718,-0.7176453689729231,0,0
2020-07-02T07:00:00Z,8030.0,8733.914760583293,7431.7726110551375,10036.056910111449,-0.7232657659293846,0,0
2020-07-02T08:00:00Z,8250.0,8915.52976814232,7575.756361633627,10255.303174651011,-0.6771964214456718,0,0
2020-07-02T09:00:00Z,8386.0,9088.052037235291,7711.675815757662,10464.42825871292,-0.7167775717284262,0,0
2020-07-02T10:00:00Z,8225.0,8920.050096293877,7508.01954246856,10332.080650119193,-0.7065043043297609,0,0
2020-07-02T11:00:00Z,8195.0,8823.642950092044,7376.836433419266,10270.44946676482,-0.6283532032445622,0,0
2020-07-02T12:00:00Z,8121.0,8691.02959301648,7210.263600904856,10171.795585128102,-0.5593780271051748,0,0
2020-07-02T13:00:00Z,8100.0,8091.441403601139,7968.165048822746,8214.717758379533,0.10705801341840272,0,0
2020-07-02T14:00:00Z,7984.0,8020.853086758421,7769.421807766911,8272.284365749932,0.05451276236274037,0,0
2020-07-02T15:00:00Z,7919.0,7990.708330694455,7623.761236585909,8357.655424803002,0.01415681777142925,0,0
2020-07-02T16:00:00Z,7804.0,7929.321465020802,7460.722051270349,8397.920878771254,-0.047901664260824255,0,0
2020-07-02T17:00:00Z,7530.0,7688.389991595977,7130.052184691151,8246.727798500804,-0.08614111633535881,0,0
2020-07-02T18:00:00Z,7128.0,7317.92598576753,6679.464273581785,7956.387697953274,-0.12259853700227295,0,0
2020-07-02T19:00:00Z,6828.0,6973.977436153245,6263.041583967644,7684.9132883388465,-0.07118989890865557,0,0
2020-07-02T20:00:00Z,6502.0,6751.301742923453,5974.005540420507,7528.5979454264,-0.1915533679446617,0,0
2020-07-02T21:00:00Z,5947.0,6215.280668304723,5376.570713267423,7053.990623342022,-0.21332979480679218,0,0
2020-07-02T22:00:00Z,5559.0,5904.921516905071,5008.861493016834,6800.981540793308,-0.3037619151950194,0,0
2020-07-02T23:00:00Z,5246.0,5600.602334848835,4650.58367131456,6550.62099838311,-0.3132783049809862,0,0
2020-07-03T00:00:00Z,5137.0,5509.634947591492,4508.531055853702,6510.738839329282,-0.3337746286274379,0,0
2020-07-03T01:00:00Z,5009.0,5368.588798694546,4318.868119806362,6418.30947758273,-0.3176911430029774,0,0
2020-07-03T02:00:00Z,5076.0,5431.061318694305,4334.870845790041,6527.251791598568,-0.3116654489089999,0,0
2020-07-03T03:00:00Z,5576.0,5842.545941288806,4701.773654990574,6983.318227587038,-0.2064517116775042,0,0
2020-07-03T04:00:00Z,6621.0,6754.746335286502,5571.068513558514,7938.4241570144895,-0.04884285940126606,0,0
2020-07-03T05:00:00Z,7494.0,7510.231003082958,6285.1485852385,8735.313420927414,0.09063556166143355,0,0
2020-07-03T06:00:00Z,7977.0,7951.015412147812,6685.882350474836,9216.148473820787,0.14062345495143913,0,0
2020-07-03T07:00:00Z,8180.0,8153.551066849029,6849.59673741955,9457.505396278508,0.14089918195513265,0,0
2020-07-03T08:00:00Z,8282.0,8366.666101266072,7025.013250516767,9708.318952015376,0.008073948140167755,0,0
2020-07-03T09:00:00Z,8318.0,8522.327307596328,7144.006599005854,9900.648016186802,-0.13496227426411495,0,0
2020-07-03T10:00:00Z,8040.0,8329.45044660291,6915.412384046143,9743.488509159675,-0.23661545923203536,0,0
2020-07-03T11:00:00Z,7836.0,8236.838153520273,6787.962955121807,9685.71335191874,-0.36969928336338465,0,0
2020-07-03T12:00:00Z,7618.0,8104.314293763142,6621.420145636499,9587.208441889785,-0.4715132096986215,0,0
2020-07-03T13:00:00Z,7449.0,7494.284679549885,7371.005098052186,7617.564261047584,0.06013529670065389,0,0
