timestamp,y_true,y_pred,residual,z_score
2020-05-04 17:00:00+00:00,7082.0,6550.546,531.4541015625,1.5828883142387593
2020-05-04 18:00:00+00:00,6933.0,6606.0703,326.9296875,1.0247610818427653
2020-05-05 06:00:00+00:00,7686.0,7244.4644,441.53564453125,1.335357101860526
2020-05-05 07:00:00+00:00,7811.0,7338.176,472.82421875,1.4121494020716396
2020-05-05 08:00:00+00:00,8071.0,7396.476,674.52392578125,1.9410809592681875
2020-05-05 09:00:00+00:00,8378.0,7454.4185,923.58154296875,2.5846145553227915
2020-05-05 10:00:00+00:00,8134.0,7333.37,800.6298828125,2.2299563244374876
2020-05-05 11:00:00+00:00,7871.0,7190.638,680.36181640625,1.893439216367025
2020-05-05 12:00:00+00:00,7601.0,7096.3125,504.6875,1.421920695996181
2020-05-06 13:00:00+00:00,6814.0,7314.11,-500.10986328125,-1.1997773664933111
2020-05-06 14:00:00+00:00,6736.0,7211.957,-475.95703125,-1.1327439737785105
2020-05-06 15:00:00+00:00,6716.0,7279.62,-563.6201171875,-1.353971721278013
2020-05-06 16:00:00+00:00,6907.0,7340.5776,-433.57763671875,-1.0143289917280762
2020-05-10 09:00:00+00:00,5994.0,5478.113,515.88720703125,1.446258904331466
2020-05-11 03:00:00+00:00,5247.0,4885.4165,361.58349609375,1.0285493051949284
2020-05-11 04:00:00+00:00,6088.0,5456.992,631.0078125,1.703453190585425
2020-05-11 05:00:00+00:00,6883.0,6214.281,668.71923828125,1.7911318392485718
2020-05-11 06:00:00+00:00,7349.0,6730.5596,618.4404296875,1.6596147793279048
2020-05-11 07:00:00+00:00,7548.0,6820.459,727.541015625,1.9291982076053864
2020-05-11 08:00:00+00:00,7807.0,6739.6553,1067.3447265625,2.768264596953652
2020-05-11 09:00:00+00:00,8065.0,6821.587,1243.4130859375,3.177090023621962
2020-05-11 10:00:00+00:00,7834.0,6574.316,1259.68408203125,3.1776062127582434
2020-05-11 11:00:00+00:00,7652.0,6324.6836,1327.31640625,3.298935401827912
2020-05-11 12:00:00+00:00,7447.0,6092.104,1354.89599609375,3.3126601103752478
2020-05-11 13:00:00+00:00,7228.0,5900.1772,1327.82275390625,3.196958009666935
2020-05-11 14:00:00+00:00,7078.0,5709.122,1368.8779296875,3.2492700490957387
2020-05-11 15:00:00+00:00,7135.0,5640.067,1494.93310546875,3.4893818033152417
2020-05-11 16:00:00+00:00,7151.0,5825.2354,1325.7646484375,3.043405673718476
2020-05-11 17:00:00+00:00,7061.0,6064.396,996.60400390625,2.2618356513271545
2020-05-11 18:00:00+00:00,6887.0,6134.9443,752.0556640625,1.6969582671726589
2020-05-11 19:00:00+00:00,6478.0,5970.2104,507.78955078125,1.1461334342448044
2020-05-12 04:00:00+00:00,6536.0,6003.771,532.22900390625,1.171467834813145
2020-05-12 05:00:00+00:00,7369.0,6709.3257,659.67431640625,1.4453111199557374
2020-05-12 06:00:00+00:00,7697.0,7128.4,568.60009765625,1.2392745457543466
2020-05-14 08:00:00+00:00,7956.0,7483.8916,472.1083984375,1.0292608537542602
2020-05-14 09:00:00+00:00,8170.0,7538.8354,631.16455078125,1.371782503153945
2020-05-14 10:00:00+00:00,7953.0,7447.3657,505.63427734375,1.0883791687080966
2020-05-15 07:00:00+00:00,8220.0,7624.4473,595.552734375,1.3062082934101928
