timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead,solar_generation_actual,wind_onshore_generation_actual
2018-04-24T19:00:00Z,6942,6555,48.0,0.0,424
2018-04-24T20:00:00Z,6533,6243,45.0,0.0,360
2018-04-24T21:00:00Z,5934,5739,38.0,0.0,354
2018-04-24T22:00:00Z,5633,5528,30.0,0.0,269
2018-04-24T23:00:00Z,5404,5272,29.0,0.0,195
2018-04-25T00:00:00Z,5290,5189,26.0,0.0,141
2018-04-25T01:00:00Z,5162,5082,22.0,0.0,95
2018-04-25T02:00:00Z,5356,5239,19.0,0.0,104
2018-04-25T03:00:00Z,5960,5868,22.0,0.0,132
2018-04-25T04:00:00Z,7017,6920,28.0,22.0,116
2018-04-25T05:00:00Z,7855,7672,32.0,127.0,90
2018-04-25T06:00:00Z,8050,7924,34.0,293.0,74
2018-04-25T07:00:00Z,8012,7891,31.0,481.0,59
2018-04-25T08:00:00Z,8050,7866,26.0,657.0,95
2018-04-25T09:00:00Z,8136,7860,25.0,790.0,197
2018-04-25T10:00:00Z,7928,7635,24.0,864.0,524
2018-04-25T11:00:00Z,7903,7569,23.0,870.0,828
2018-04-25T12:00:00Z,7836,7465,22.0,822.0,846
2018-04-25T13:00:00Z,7782,7370,23.0,721.0,807
2018-04-25T14:00:00Z,7715,7301,23.0,569.0,652
2018-04-25T15:00:00Z,7732,7331,28.0,385.0,386
2018-04-25T16:00:00Z,7664,7423,33.0,207.0,212
2018-04-25T17:00:00Z,7463,7437,38.0,64.0,190
2018-04-25T18:00:00Z,7541,7326,41.0,9.0,273
2018-04-25T19:00:00Z,7089,6830,39.0,0.0,414
2018-04-25T20:00:00Z,6744,6525,37.0,0.0,612
2018-04-25T21:00:00Z,6157,6010,31.0,0.0,528
2018-04-25T22:00:00Z,5782,5465,27.0,0.0,437
2018-04-25T23:00:00Z,5446,5210,22.0,0.0,504
2018-04-26T00:00:00Z,5347,5133,18.0,0.0,508
2018-04-26T01:00:00Z,5279,5026,17.0,0.0,641
2018-04-26T02:00:00Z,5392,5186,19.0,0.0,458
2018-04-26T03:00:00Z,5968,5829,25.0,1.0,409
2018-04-26T04:00:00Z,7121,6887,36.0,13.0,375
2018-04-26T05:00:00Z,8098,7636,41.0,52.0,335
2018-04-26T06:00:00Z,8520,7875,43.0,108.0,404
2018-04-26T07:00:00Z,8634,7837,39.0,172.0,349
2018-04-26T08:00:00Z,8763,7813,32.0,206.0,345
2018-04-26T09:00:00Z,8885,7818,31.0,221.0,396
2018-04-26T10:00:00Z,8624,7597,27.0,237.0,392
2018-04-26T11:00:00Z,8537,7535,23.0,261.0,543
2018-04-26T12:00:00Z,8377,7422,22.0,278.0,729
2018-04-26T13:00:00Z,8342,7337,23.0,276.0,963
2018-04-26T14:00:00Z,8257,7271,25.0,232.0,883
2018-04-26T15:00:00Z,8228,7313,31.0,164.0,848
2018-04-26T16:00:00Z,8110,7409,38.0,105.0,1076
2018-04-26T17:00:00Z,7752,7415,44.0,50.0,1255
2018-04-26T18:00:00Z,7606,7302,45.0,13.0,1350
2018-04-26T19:00:00Z,7090,6805,43.0,0.0,1409
2018-04-26T20:00:00Z,6749,6522,42.0,0.0,1382
2018-04-26T21:00:00Z,6162,5993,35.0,0.0,1368
2018-04-26T22:00:00Z,5796,5673,30.0,0.0,1198
2018-04-26T23:00:00Z,5490,5413,28.0,0.0,923
2018-04-27T00:00:00Z,5362,5307,27.0,0.0,532
2018-04-27T01:00:00Z,5221,5215,26.0,0.0,261
2018-04-27T02:00:00Z,5414,5336,29.0,0.0,130
2018-04-27T03:00:00Z,6038,5928,31.0,12.0,87
2018-04-27T04:00:00Z,7119,6958,41.0,48.0,90
2018-04-27T05:00:00Z,7959,7740,48.0,127.0,52
2018-04-27T06:00:00Z,8153,7962,52.0,264.0,54
2018-04-27T07:00:00Z,8093,7932,46.0,448.0,76
2018-04-27T08:00:00Z,8130,7933,43.0,581.0,162
2018-04-27T09:00:00Z,8042,7841,40.0,681.0,309
2018-04-27T10:00:00Z,7790,7557,35.0,789.0,586
2018-04-27T11:00:00Z,7546,7343,34.0,826.0,818
2018-04-27T12:00:00Z,7386,7172,33.0,811.0,1135
2018-04-27T13:00:00Z,7250,7065,33.0,733.0,1378
2018-04-27T14:00:00Z,7204,6976,35.0,569.0,1598
2018-04-27T15:00:00Z,7302,7035,40.0,404.0,1698
2018-04-27T16:00:00Z,7304,7184,45.0,243.0,1642
2018-04-27T17:00:00Z,7118,7241,48.0,105.0,1545
2018-04-27T18:00:00Z,7124,7148,48.0,25.0,1620
2018-04-27T19:00:00Z,6714,6649,43.0,0.0,1665
2018-04-27T20:00:00Z,6388,6401,39.0,0.0,1642
2018-04-27T21:00:00Z,5937,5942,33.0,0.0,1721
2018-04-27T22:00:00Z,5588,5613,31.0,0.0,1771
2018-04-27T23:00:00Z,5267,5319,28.0,0.0,1517
2018-04-28T00:00:00Z,5068,5163,24.0,0.0,1446
2018-04-28T01:00:00Z,4938,4991,24.0,0.0,1258
2018-04-28T02:00:00Z,4882,5014,25.0,0.0,949
2018-04-28T03:00:00Z,5109,5215,26.0,1.0,661
2018-04-28T04:00:00Z,5432,5547,27.0,30.0,446
2018-04-28T05:00:00Z,5950,5980,29.0,143.0,267
2018-04-28T06:00:00Z,6289,6306,31.0,314.0,201
2018-04-28T07:00:00Z,6458,6436,30.0,506.0,213
2018-04-28T08:00:00Z,6510,6448,28.0,681.0,267
2018-04-28T09:00:00Z,6593,6454,25.0,805.0,294
2018-04-28T10:00:00Z,6372,6191,24.0,882.0,425
2018-04-28T11:00:00Z,6124,5961,20.0,886.0,584
2018-04-28T12:00:00Z,6044,5820,18.0,832.0,855
2018-04-28T13:00:00Z,6024,5786,22.0,724.0,977
2018-04-28T14:00:00Z,6026,5780,25.0,570.0,1041
2018-04-28T15:00:00Z,6105,5934,31.0,401.0,1070
2018-04-28T16:00:00Z,6130,6085,40.0,229.0,1006
2018-04-28T17:00:00Z,6006,6097,43.0,77.0,1022
2018-04-28T18:00:00Z,6157,6168,43.0,12.0,1152
2018-04-28T19:00:00Z,5928,5876,42.0,0.0,1353
2018-04-28T20:00:00Z,5750,5775,42.0,0.0,1537
2018-04-28T21:00:00Z,5305,5357,39.0,0.0,1562
2018-04-28T22:00:00Z,4991,5024,32.0,0.0,1251
2018-04-28T23:00:00Z,4674,4695,26.0,0.0,1045
2018-04-29T00:00:00Z,4561,4617,25.0,0.0,900
2018-04-29T01:00:00Z,4381,4459,23.0,0.0,813
2018-04-29T02:00:00Z,4359,4450,25.0,0.0,798
2018-04-29T03:00:00Z,4458,4567,24.0,1.0,739
2018-04-29T04:00:00Z,4594,4707,24.0,31.0,818
2018-04-29T05:00:00Z,5014,5093,27.0,142.0,733
2018-04-29T06:00:00Z,5245,5410,25.0,302.0,585
2018-04-29T07:00:00Z,5474,5607,24.0,477.0,589
2018-04-29T08:00:00Z,5615,5749,21.0,634.0,725
2018-04-29T09:00:00Z,5759,5831,22.0,766.0,899
2018-04-29T10:00:00Z,5587,5586,19.0,860.0,1116
2018-04-29T11:00:00Z,5392,5378,12.0,864.0,1334
2018-04-29T12:00:00Z,5331,5210,9.0,817.0,1615
2018-04-29T13:00:00Z,5258,5125,8.0,729.0,1761
2018-04-29T14:00:00Z,5342,5177,12.0,589.0,1766
2018-04-29T15:00:00Z,5590,5402,17.0,421.0,1743
2018-04-29T16:00:00Z,5794,5744,23.0,237.0,1661
2018-04-29T17:00:00Z,5742,5930,28.0,79.0,1705
2018-04-29T18:00:00Z,6009,6062,28.0,13.0,1816
2018-04-29T19:00:00Z,5840,5844,24.0,0.0,1949
2018-04-29T20:00:00Z,5762,5798,23.0,0.0,2001
2018-04-29T21:00:00Z,5412,5409,16.0,0.0,1940
2018-04-29T22:00:00Z,5138,4637,10.0,0.0,1819
2018-04-29T23:00:00Z,4880,4426,5.0,0.0,1715
2018-04-30T00:00:00Z,4794,4330,3.0,0.0,1895
2018-04-30T01:00:00Z,4717,4232,2.0,0.0,1802
2018-04-30T02:00:00Z,4827,4312,3.0,0.0,1847
2018-04-30T03:00:00Z,5318,4788,6.0,1.0,1937
2018-04-30T04:00:00Z,6249,5593,29.0,28.0,1810
2018-04-30T05:00:00Z,7015,6241,33.0,129.0,1616
2018-04-30T06:00:00Z,7353,6427,30.0,275.0,1734
2018-04-30T07:00:00Z,7460,6398,27.0,441.0,1616
2018-04-30T08:00:00Z,7516,6393,23.0,620.0,1839
2018-04-30T09:00:00Z,7618,6318,20.0,712.0,2129
2018-04-30T10:00:00Z,7407,6100,16.0,788.0,2331
2018-04-30T11:00:00Z,7246,5927,14.0,830.0,2305
2018-04-30T12:00:00Z,7107,5780,9.0,810.0,2116
2018-04-30T13:00:00Z,7040,5706,14.0,732.0,2199
2018-04-30T14:00:00Z,7040,5656,20.0,599.0,2186
2018-04-30T15:00:00Z,7062,5700,26.0,429.0,2210
2018-04-30T16:00:00Z,7065,5765,34.0,246.0,2177
2018-04-30T17:00:00Z,6789,5761,36.0,88.0,2057
2018-04-30T18:00:00Z,6785,5716,41.0,16.0,1947
2018-04-30T19:00:00Z,6454,5349,38.0,0.0,1978
2018-04-30T20:00:00Z,6125,5141,37.0,0.0,1842
2018-04-30T21:00:00Z,5598,4765,29.0,0.0,1273
2018-04-30T22:00:00Z,5270,4879,-1.0,0.0,1076
2018-04-30T23:00:00Z,5006,4558,-5.0,0.0,884
2018-05-01T00:00:00Z,4909,4482,-19.0,0.0,717
2018-05-01T01:00:00Z,4729,4314,-13.0,0.0,617
2018-05-01T02:00:00Z,4686,4302,-25.0,0.0,641
2018-05-01T03:00:00Z,4825,4384,-15.0,1.0,579
2018-05-01T04:00:00Z,4962,4525,-17.0,32.0,496
2018-05-01T05:00:00Z,5396,4906,-13.0,146.0,278
2018-05-01T06:00:00Z,5754,5241,-11.0,314.0,266
2018-05-01T07:00:00Z,5935,5436,-15.0,497.0,224
2018-05-01T08:00:00Z,6080,5569,-31.0,649.0,104
2018-05-01T09:00:00Z,6273,5681,-23.0,741.0,43
2018-05-01T10:00:00Z,6091,5451,-38.0,782.0,38
2018-05-01T11:00:00Z,5894,5257,-48.0,755.0,59
2018-05-01T12:00:00Z,5729,5134,-57.0,674.0,126
2018-05-01T13:00:00Z,5658,5078,-36.0,577.0,181
2018-05-01T14:00:00Z,5706,5128,-18.0,454.0,238
2018-05-01T15:00:00Z,5935,5330,-1.0,316.0,367
2018-05-01T16:00:00Z,6147,5605,17.0,183.0,337
2018-05-01T17:00:00Z,6089,5736,24.0,66.0,329
2018-05-01T18:00:00Z,6290,5884,32.0,12.0,462
2018-05-01T19:00:00Z,6063,5724,32.0,0.0,681
2018-05-01T20:00:00Z,5940,5661,34.0,0.0,779
2018-05-01T21:00:00Z,5463,5282,28.0,0.0,684
2018-05-01T22:00:00Z,5237,5506,28.0,0.0,435
2018-05-01T23:00:00Z,4931,5240,24.0,0.0,160
2018-05-02T00:00:00Z,4861,5146,24.0,0.0,74
2018-05-02T01:00:00Z,4800,5043,23.0,0.0,146
2018-05-02T02:00:00Z,4903,5174,23.0,0.0,195
2018-05-02T03:00:00Z,5537,5747,27.0,1.0,231
2018-05-02T04:00:00Z,6718,6815,42.0,31.0,278
2018-05-02T05:00:00Z,7602,7580,50.0,135.0,346
2018-05-02T06:00:00Z,7905,7825,52.0,281.0,207
2018-05-02T07:00:00Z,7964,7798,47.0,438.0,208
2018-05-02T08:00:00Z,8018,7809,43.0,579.0,292
2018-05-02T09:00:00Z,8132,7814,43.0,689.0,394
2018-05-02T10:00:00Z,7910,7601,40.0,742.0,440
2018-05-02T11:00:00Z,7832,7490,39.0,723.0,482
2018-05-02T12:00:00Z,7727,7387,37.0,687.0,521
2018-05-02T13:00:00Z,7725,7306,35.0,618.0,559
2018-05-02T14:00:00Z,7742,7206,36.0,514.0,624
2018-05-02T15:00:00Z,7796,7250,40.0,374.0,569
2018-05-02T16:00:00Z,7799,7282,47.0,215.0,504
2018-05-02T17:00:00Z,7594,7230,53.0,75.0,614
2018-05-02T18:00:00Z,7489,7186,54.0,13.0,932
2018-05-02T19:00:00Z,7027,6709,49.0,0.0,1131
2018-05-02T20:00:00Z,6650,6366,41.0,0.0,996
2018-05-02T21:00:00Z,6072,5814,35.0,0.0,913
2018-05-02T22:00:00Z,5700,5512,35.0,0.0,623
2018-05-02T23:00:00Z,5368,5255,32.0,0.0,511
2018-05-03T00:00:00Z,5222,5156,31.0,0.0,471
2018-05-03T01:00:00Z,5117,5066,30.0,0.0,325
2018-05-03T02:00:00Z,5256,5171,30.0,0.0,227
2018-05-03T03:00:00Z,5870,5760,33.0,0.0,241
2018-05-03T04:00:00Z,6912,6849,45.0,28.0,114
2018-05-03T05:00:00Z,7749,7616,50.0,121.0,47
2018-05-03T06:00:00Z,7981,7882,52.0,231.0,36
2018-05-03T07:00:00Z,7973,7868,49.0,353.0,37
2018-05-03T08:00:00Z,7981,7884,47.0,476.0,43
2018-05-03T09:00:00Z,8126,7907,44.0,578.0,41
2018-05-03T10:00:00Z,7921,7694,40.0,643.0,46
2018-05-03T11:00:00Z,7893,7574,40.0,661.0,55
2018-05-03T12:00:00Z,7854,7459,38.0,644.0,89
2018-05-03T13:00:00Z,7808,7372,39.0,576.0,116
2018-05-03T14:00:00Z,7796,7268,38.0,462.0,108
2018-05-03T15:00:00Z,7842,7303,41.0,329.0,77
2018-05-03T16:00:00Z,7781,7355,45.0,194.0,56
2018-05-03T17:00:00Z,7563,7284,49.0,74.0,40
2018-05-03T18:00:00Z,7431,7225,50.0,15.0,58
2018-05-03T19:00:00Z,6960,6745,47.0,0.0,214
2018-05-03T20:00:00Z,6607,6400,43.0,0.0,672
2018-05-03T21:00:00Z,6094,5833,36.0,0.0,1070
2018-05-03T22:00:00Z,5719,5220,34.0,0.0,1440
2018-05-03T23:00:00Z,5363,4982,32.0,0.0,1164
2018-05-04T00:00:00Z,5260,4874,32.0,0.0,1161
2018-05-04T01:00:00Z,5140,4765,31.0,0.0,1295
2018-05-04T02:00:00Z,5250,4855,33.0,0.0,1432
2018-05-04T03:00:00Z,5876,5390,35.0,0.0,1379
2018-05-04T04:00:00Z,6987,6297,46.0,28.0,1274
2018-05-04T05:00:00Z,7918,7026,51.0,124.0,1046
2018-05-04T06:00:00Z,8315,7235,54.0,249.0,1037
2018-05-04T07:00:00Z,8321,7202,49.0,362.0,892
2018-05-04T08:00:00Z,8407,7198,43.0,455.0,676
2018-05-04T09:00:00Z,8500,7113,41.0,530.0,529
2018-05-04T10:00:00Z,8189,6867,38.0,564.0,500
2018-05-04T11:00:00Z,7938,6672,36.0,552.0,538
2018-05-04T12:00:00Z,7742,6508,34.0,529.0,624
2018-05-04T13:00:00Z,7612,6424,35.0,477.0,654
2018-05-04T14:00:00Z,7539,6368,34.0,384.0,731
2018-05-04T15:00:00Z,7588,6417,37.0,258.0,841
2018-05-04T16:00:00Z,7556,6490,42.0,142.0,1033
2018-05-04T17:00:00Z,7288,6485,45.0,54.0,1260
2018-05-04T18:00:00Z,7127,6435,46.0,11.0,1277
2018-05-04T19:00:00Z,6748,6022,45.0,0.0,1207
2018-05-04T20:00:00Z,6422,5787,39.0,0.0,1330
2018-05-04T21:00:00Z,5885,5364,34.0,0.0,1292
2018-05-04T22:00:00Z,5577,5321,33.0,0.0,1245
2018-05-04T23:00:00Z,5233,5048,30.0,0.0,1243
2018-05-05T00:00:00Z,5151,4912,29.0,0.0,1218
2018-05-05T01:00:00Z,4998,4747,28.0,0.0,1185
2018-05-05T02:00:00Z,4979,4773,28.0,0.0,1114
2018-05-05T03:00:00Z,5187,4941,29.0,1.0,1109
2018-05-05T04:00:00Z,5485,5267,32.0,34.0,1271
2018-05-05T05:00:00Z,6058,5704,33.0,137.0,1256
2018-05-05T06:00:00Z,6480,6017,32.0,276.0,1111
2018-05-05T07:00:00Z,6744,6129,29.0,425.0,1006
2018-05-05T08:00:00Z,6836,6153,25.0,559.0,1067
2018-05-05T09:00:00Z,6875,6170,23.0,660.0,1057
2018-05-05T10:00:00Z,6647,5937,22.0,708.0,1037
2018-05-05T11:00:00Z,6446,5720,18.0,721.0,1185
2018-05-05T12:00:00Z,6300,5556,16.0,683.0,1360
2018-05-05T13:00:00Z,6270,5510,16.0,611.0,1541
2018-05-05T14:00:00Z,6193,5510,17.0,505.0,1639
2018-05-05T15:00:00Z,6233,5663,24.0,369.0,1765
2018-05-05T16:00:00Z,6191,5772,31.0,220.0,1851
2018-05-05T17:00:00Z,6015,5787,36.0,83.0,1710
2018-05-05T18:00:00Z,6094,5874,35.0,15.0,1778
2018-05-05T19:00:00Z,5893,5640,32.0,0.0,1799
2018-05-05T20:00:00Z,5739,5515,31.0,0.0,2009
2018-05-05T21:00:00Z,5366,5121,27.0,0.0,2041
2018-05-05T22:00:00Z,5150,4846,24.0,0.0,1877
2018-05-05T23:00:00Z,4873,4543,19.0,0.0,1794
2018-05-06T00:00:00Z,4726,4456,18.0,0.0,1830
2018-05-06T01:00:00Z,4564,4304,18.0,0.0,1636
2018-05-06T02:00:00Z,4522,4302,18.0,0.0,1590
2018-05-06T03:00:00Z,4617,4375,20.0,2.0,1484
2018-05-06T04:00:00Z,4721,4515,20.0,38.0,1419
2018-05-06T05:00:00Z,5150,4887,20.0,158.0,1324
2018-05-06T06:00:00Z,5404,5214,19.0,328.0,1268
2018-05-06T07:00:00Z,5568,5416,18.0,505.0,1339
2018-05-06T08:00:00Z,5715,5557,14.0,653.0,1579
2018-05-06T09:00:00Z,5833,5675,16.0,762.0,1456
2018-05-06T10:00:00Z,5640,5433,11.0,814.0,1390
2018-05-06T11:00:00Z,5420,5228,4.0,818.0,1408
2018-05-06T12:00:00Z,5291,5085,-8.0,786.0,1365
2018-05-06T13:00:00Z,5240,5016,0.0,707.0,1288
2018-05-06T14:00:00Z,5278,5045,6.0,579.0,1325
2018-05-06T15:00:00Z,5516,5225,16.0,414.0,1354
2018-05-06T16:00:00Z,5714,5492,22.0,240.0,1345
2018-05-06T17:00:00Z,5731,5625,28.0,89.0,1262
2018-05-06T18:00:00Z,5928,5783,30.0,17.0,1403
2018-05-06T19:00:00Z,5854,5639,28.0,0.0,1529
2018-05-06T20:00:00Z,5756,5579,29.0,0.0,1394
2018-05-06T21:00:00Z,5429,5204,23.0,0.0,1038
2018-05-06T22:00:00Z,5316,5376,23.0,0.0,809
2018-05-06T23:00:00Z,5007,5143,21.0,0.0,771
2018-05-07T00:00:00Z,4927,5059,21.0,0.0,610
2018-05-07T01:00:00Z,4854,4924,22.0,0.0,516
2018-05-07T02:00:00Z,4984,5063,25.0,0.0,475
2018-05-07T03:00:00Z,5572,5661,29.0,2.0,429
2018-05-07T04:00:00Z,6735,6752,43.0,43.0,395
2018-05-07T05:00:00Z,7573,7561,45.0,171.0,250
2018-05-07T06:00:00Z,7824,7811,43.0,348.0,144
2018-05-07T07:00:00Z,7760,7787,40.0,532.0,87
2018-05-07T08:00:00Z,7793,7819,37.0,690.0,76
2018-05-07T09:00:00Z,7937,7885,37.0,806.0,94
2018-05-07T10:00:00Z,7745,7687,33.0,867.0,112
2018-05-07T11:00:00Z,7708,7579,34.0,870.0,124
2018-05-07T12:00:00Z,7651,7473,32.0,812.0,141
2018-05-07T13:00:00Z,7612,7400,31.0,714.0,184
2018-05-07T14:00:00Z,7585,7297,36.0,580.0,263
2018-05-07T15:00:00Z,7633,7315,39.0,419.0,394
2018-05-07T16:00:00Z,7607,7342,42.0,249.0,695
2018-05-07T17:00:00Z,7347,7238,42.0,95.0,922
2018-05-07T18:00:00Z,7259,7207,46.0,18.0,1069
2018-05-07T19:00:00Z,6903,6782,43.0,0.0,1064
2018-05-07T20:00:00Z,6548,6430,37.0,0.0,1031
2018-05-07T21:00:00Z,6025,5864,29.0,0.0,1013
2018-05-07T22:00:00Z,5743,5376,24.0,0.0,890
2018-05-07T23:00:00Z,5452,5143,22.0,0.0,883
2018-05-08T00:00:00Z,5347,5059,22.0,0.0,457
2018-05-08T01:00:00Z,5189,4924,21.0,0.0,252
2018-05-08T02:00:00Z,5282,5063,22.0,0.0,266
2018-05-08T03:00:00Z,5862,5661,26.0,26.0,380
2018-05-08T04:00:00Z,6851,6752,38.0,83.0,269
2018-05-08T05:00:00Z,7622,7561,42.0,179.0,290
2018-05-08T06:00:00Z,7845,7811,40.0,324.0,228
2018-05-08T07:00:00Z,7795,7787,38.0,529.0,232
2018-05-08T08:00:00Z,7851,7819,34.0,652.0,213
2018-05-08T09:00:00Z,7986,7885,31.0,717.0,207
2018-05-08T10:00:00Z,7828,7687,28.0,774.0,234
2018-05-08T11:00:00Z,7853,7579,24.0,752.0,187
2018-05-08T12:00:00Z,7804,7473,21.0,691.0,125
2018-05-08T13:00:00Z,7729,7400,23.0,605.0,187
2018-05-08T14:00:00Z,7698,7297,26.0,477.0,444
2018-05-08T15:00:00Z,7692,7315,32.0,348.0,688
2018-05-08T16:00:00Z,7682,7342,38.0,220.0,673
2018-05-08T17:00:00Z,7473,7238,43.0,96.0,320
2018-05-08T18:00:00Z,7304,7207,44.0,25.0,245
2018-05-08T19:00:00Z,6927,6782,39.0,2.0,302
2018-05-08T20:00:00Z,6562,6430,35.0,0.0,187
2018-05-08T21:00:00Z,6056,5864,29.0,0.0,129
2018-05-08T22:00:00Z,5797,5273,23.0,0.0,146
2018-05-08T23:00:00Z,5483,5050,22.0,0.0,176
2018-05-09T00:00:00Z,5346,4981,21.0,0.0,160
2018-05-09T01:00:00Z,5256,4854,22.0,0.0,146
2018-05-09T02:00:00Z,5368,4998,22.0,0.0,147
2018-05-09T03:00:00Z,5858,5608,27.0,25.0,140
2018-05-09T04:00:00Z,6882,6697,40.0,79.0,98
2018-05-09T05:00:00Z,7698,7501,47.0,170.0,62
2018-05-09T06:00:00Z,7963,7764,50.0,310.0,39
2018-05-09T07:00:00Z,7917,7732,47.0,503.0,32
2018-05-09T08:00:00Z,8000,7771,40.0,627.0,34
2018-05-09T09:00:00Z,8128,7834,39.0,701.0,36
2018-05-09T10:00:00Z,7944,7634,36.0,770.0,36
2018-05-09T11:00:00Z,7927,7538,35.0,758.0,43
2018-05-09T12:00:00Z,7815,7444,34.0,699.0,131
2018-05-09T13:00:00Z,7745,7372,35.0,623.0,358
2018-05-09T14:00:00Z,7670,7296,35.0,505.0,179
2018-05-09T15:00:00Z,7649,7308,40.0,388.0,206
2018-05-09T16:00:00Z,7574,7321,45.0,253.0,266
2018-05-09T17:00:00Z,7277,7208,48.0,110.0,282
2018-05-09T18:00:00Z,7212,7160,45.0,27.0,213
2018-05-09T19:00:00Z,6875,6753,41.0,1.0,113
2018-05-09T20:00:00Z,6486,6390,38.0,0.0,127
2018-05-09T21:00:00Z,5926,5859,33.0,0.0,114
2018-05-09T22:00:00Z,5639,4816,26.0,0.0,184
2018-05-09T23:00:00Z,5298,4528,25.0,0.0,139
2018-05-10T00:00:00Z,5152,4448,23.0,0.0,136
2018-05-10T01:00:00Z,4970,4305,21.0,0.0,208
2018-05-10T02:00:00Z,4896,4297,21.0,0.0,189
2018-05-10T03:00:00Z,4895,4354,20.0,21.0,254
2018-05-10T04:00:00Z,5068,4497,23.0,65.0,306
2018-05-10T05:00:00Z,5622,4857,25.0,139.0,347
2018-05-10T06:00:00Z,5892,5163,25.0,261.0,313
2018-05-10T07:00:00Z,6135,5360,23.0,437.0,272
2018-05-10T08:00:00Z,6245,5510,21.0,550.0,223
2018-05-10T09:00:00Z,6405,5647,20.0,622.0,165
2018-05-10T10:00:00Z,6243,5399,17.0,698.0,180
2018-05-10T11:00:00Z,6097,5178,15.0,715.0,196
2018-05-10T12:00:00Z,5978,5038,12.0,687.0,188
2018-05-10T13:00:00Z,5946,4968,12.0,605.0,180
2018-05-10T14:00:00Z,6018,4990,12.0,450.0,367
2018-05-10T15:00:00Z,6196,5174,16.0,313.0,329
2018-05-10T16:00:00Z,6276,5423,22.0,196.0,170
2018-05-10T17:00:00Z,6200,5557,26.0,86.0,133
2018-05-10T18:00:00Z,6260,5741,30.0,21.0,426
2018-05-10T19:00:00Z,6007,5627,29.0,1.0,447
2018-05-10T20:00:00Z,5848,5570,28.0,0.0,254
2018-05-10T21:00:00Z,5416,5196,23.0,0.0,311
2018-05-10T22:00:00Z,5192,4608,23.0,0.0,169
2018-05-10T23:00:00Z,4900,4390,23.0,0.0,207
2018-05-11T00:00:00Z,4784,4297,22.0,0.0,187
2018-05-11T01:00:00Z,4708,4186,22.0,0.0,253
2018-05-11T02:00:00Z,4828,4261,24.0,0.0,346
2018-05-11T03:00:00Z,5318,4736,27.0,14.0,406
2018-05-11T04:00:00Z,6224,5535,36.0,46.0,448
2018-05-11T05:00:00Z,7096,6183,43.0,110.0,435
2018-05-11T06:00:00Z,7420,6394,47.0,204.0,497
2018-05-11T07:00:00Z,7520,6380,45.0,319.0,616
2018-05-11T08:00:00Z,7551,6389,42.0,395.0,633
2018-05-11T09:00:00Z,7576,6343,39.0,453.0,509
2018-05-11T10:00:00Z,7408,6119,38.0,516.0,274
2018-05-11T11:00:00Z,7191,5952,35.0,564.0,171
2018-05-11T12:00:00Z,7032,5816,35.0,576.0,89
2018-05-11T13:00:00Z,6941,5747,35.0,545.0,43
2018-05-11T14:00:00Z,6939,5703,37.0,442.0,34
2018-05-11T15:00:00Z,7043,5737,41.0,326.0,33
2018-05-11T16:00:00Z,7008,5766,47.0,208.0,36
2018-05-11T17:00:00Z,6790,5700,50.0,92.0,38
2018-05-11T18:00:00Z,6651,5634,50.0,23.0,49
2018-05-11T19:00:00Z,6392,5312,47.0,1.0,124
2018-05-11T20:00:00Z,6152,5092,43.0,0.0,144
2018-05-11T21:00:00Z,5649,4706,38.0,0.0,85
2018-05-11T22:00:00Z,5308,5264,37.0,0.0,67
2018-05-11T23:00:00Z,4965,4977,32.0,0.0,67
2018-05-12T00:00:00Z,4820,4838,30.0,0.0,63
2018-05-12T01:00:00Z,4620,4686,26.0,0.0,54
2018-05-12T02:00:00Z,4679,4689,26.0,0.0,62
2018-05-12T03:00:00Z,4879,4877,28.0,24.0,82
2018-05-12T04:00:00Z,5295,5215,31.0,77.0,81
2018-05-12T05:00:00Z,5892,5684,36.0,170.0,76
2018-05-12T06:00:00Z,6288,6003,39.0,320.0,40
2018-05-12T07:00:00Z,6418,6158,36.0,519.0,33
2018-05-12T08:00:00Z,6491,6205,33.0,642.0,32
2018-05-12T09:00:00Z,6638,6246,32.0,715.0,35
2018-05-12T10:00:00Z,6419,6005,30.0,784.0,44
2018-05-12T11:00:00Z,6242,5788,28.0,753.0,48
2018-05-12T12:00:00Z,6122,5628,26.0,689.0,60
2018-05-12T13:00:00Z,6123,5587,25.0,588.0,68
2018-05-12T14:00:00Z,6144,5587,26.0,469.0,129
2018-05-12T15:00:00Z,6232,5702,29.0,370.0,465
2018-05-12T16:00:00Z,6189,5785,36.0,246.0,410
2018-05-12T17:00:00Z,5989,5770,38.0,112.0,269
2018-05-12T18:00:00Z,6046,5850,37.0,29.0,240
2018-05-12T19:00:00Z,5915,5620,35.0,2.0,158
2018-05-12T20:00:00Z,5721,5478,33.0,0.0,141
2018-05-12T21:00:00Z,5250,5086,27.0,0.0,103
2018-05-12T22:00:00Z,5019,4916,17.0,0.0,70
2018-05-12T23:00:00Z,4707,4620,15.0,0.0,119
2018-05-13T00:00:00Z,4629,4539,14.0,0.0,316
2018-05-13T01:00:00Z,4498,4391,12.0,0.0,431
2018-05-13T02:00:00Z,4428,4375,11.0,0.0,428
2018-05-13T03:00:00Z,4486,4424,12.0,28.0,414
2018-05-13T04:00:00Z,4647,4570,11.0,85.0,406
2018-05-13T05:00:00Z,5137,4931,15.0,175.0,301
2018-05-13T06:00:00Z,5386,5233,19.0,316.0,265
